Company,Address,City,State,Zip Code,Longitude,Latitude,URL
BJ's Wholesale ,8005 Nw 95th Street,Hialeah Gardens,FL,33016,-80.32857,25.86193,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@25.8616413,-80.3303725,17z/data=!3m1!4b1!4m5!3m4!1s0x88d9bb073fddb393:0x3db999074fe0cd7a!8m2!3d25.8616413!4d-80.3281838"
BJ's Wholesale ,6000 Brush Hollow Road,Westbury,NY,11590,-73.55503,40.77698,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.7771709,-73.5576718,17z/data=!3m1!4b1!4m5!3m4!1s0x89c286d4cac2d60b:0xa0990acfee88ba68!8m2!3d40.7771709!4d-73.5554831"
BJ's Wholesale ,105 Shops At 5 Way,Plymouth,MA,2360,-70.65264,41.92616,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.926279,-70.6547477,17z/data=!3m1!4b1!4m5!3m4!1s0x89e4bae04cdaf11f:0x503e9097d6152e03!8m2!3d41.926279!4d-70.652559"
BJ's Wholesale ,11715 Carolina Place Parkway,Pineville,NC,28226,-80.87681,35.07436,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@35.0744444,-80.8794109,17z/data=!3m1!4b1!4m5!3m4!1s0x88569c9353866ac1:0x68d4440a9ab999ac!8m2!3d35.0744444!4d-80.8772222"
BJ's Wholesale ,38292 Colorado Avenue,Avon,OH,44011,-82.04944,41.46355,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.4631905,-82.0512465,17z/data=!3m1!4b1!4m5!3m4!1s0x88309a99ae2950fd:0xaca7006138c82576!8m2!3d41.4631905!4d-82.0490578"
BJ's Wholesale ,50 Eastview Mall Drive,Victor,NY,14564,-77.44304,43.02403,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@43.0242254,-77.4449425,17z/data=!3m1!4b1!4m5!3m4!1s0x89d133d9629425ef:0x24764dd7e3e33284!8m2!3d43.0242254!4d-77.4427538"
BJ's Wholesale ,S30 Route 17,Paramus,NJ,7652,-74.07094,40.91862,"https://www.google.com/maps/search/BJ's+Wholesale++S30+Route+17+Paramus+NJ+7652+/@40.8713002,-74.1539588,12z/data=!3m1!4b1"
BJ's Wholesale ,585 Bluefield Road,Mooresville,NC,28117,-80.86189,35.59923,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@35.5990943,-80.8640203,17z/data=!3m1!4b1!4m5!3m4!1s0x885154e51f85876f:0xa39be4575f346938!8m2!3d35.5990943!4d-80.8618316"
BJ's Wholesale ,790 Centre Of New England Blvd.,Coventry,RI,2816,-71.54799,41.66294,"https://www.google.com/maps/search/BJ's+Wholesale++790+Centre+Of+New+England+Blvd.+Coventry+RI+2816+/@41.6625319,-71.5499397,17z/data=!3m1!4b1"
BJ's Wholesale ,415 East Merritt Avenue,Merritt Island,FL,32953,-80.69051,28.35959,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@28.3601702,-80.6932564,17z/data=!3m1!4b1!4m5!3m4!1s0x88e0a9dbc38addb1:0x30852ee3808c2312!8m2!3d28.3601702!4d-80.6910677"
BJ's Wholesale ,4365 Richmond Road,Warrensville Heights,OH,44128,-81.49675,41.44206,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.4419444,-81.4991331,17z/data=!3m1!4b1!4m5!3m4!1s0x88311d4bdcbe1b97:0x43c11c4ec5bdd940!8m2!3d41.4419444!4d-81.4969444"
BJ's Wholesale ,8811 Brier Creek Parkway,Raleigh,NC,27617,-78.78691,35.90111,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@35.901084,-78.7897687,17z/data=!3m1!4b1!4m5!3m4!1s0x89acf086578f3f0f:0xe93fc4b594d8bd94!8m2!3d35.901084!4d-78.78758"
BJ's Wholesale ,6944 West 130th Street,Middleburg Heights,OH,44130,-81.78673,41.37607,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.376131,-81.7882397,17z/data=!3m1!4b1!4m5!3m4!1s0x8830ebe490eeb877:0xf326bd8e5fcd526c!8m2!3d41.376131!4d-81.786051"
BJ's Wholesale ,560 Blanding Blvd.,Orange Park,FL,32073,-81.75034,30.15387,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@30.1537266,-81.7523321,17z/data=!3m1!4b1!4m5!3m4!1s0x88e5c43897d6c1b3:0x1cc1863c74eea60a!8m2!3d30.1537266!4d-81.7501434"
BJ's Wholesale ,1155 Palm Bay Road,Palm Bay,FL,32904,-80.64103,28.03712,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@28.0367718,-80.6436816,17z/data=!3m1!4b1!4m5!3m4!1s0x88de0d85ab887319:0xdef35f09689dc385!8m2!3d28.0367718!4d-80.6414929"
BJ's Wholesale ,50 Daniel Street,Farmingdale,NY,11735,-73.42812,40.74713,"https://www.google.com/maps/place/BJ's+Wholesale/@40.7473864,-73.4305284,17z/data=!3m1!4b1!4m5!3m4!1s0x89e82afbc5b32afb:0x26571e04c59d9307!8m2!3d40.7473864!4d-73.4283397"
BJ's Wholesale ,8085 Cooper Creek Blvd.,University Park,FL,34201,-82.45176,27.39413,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@27.3941797,-82.4539988,17z/data=!3m1!4b1!4m5!3m4!1s0x88c3391fc77e1433:0x8d7a45c25f5c752b!8m2!3d27.3941797!4d-82.4518101"
BJ's Wholesale ,1540 W. Boynton Beach Blvd.,Boynton Beach,FL,33436,-80.09445,26.52519,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@26.5252933,-80.0969076,17z/data=!3m1!4b1!4m5!3m4!1s0x88d8df5eee30f27f:0x8aa672afeace945a!8m2!3d26.5252933!4d-80.0947189"
BJ's Wholesale ,4697 Millenia Plaza Way,Orlando,FL,32839,-81.42738,28.49479,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@28.4948024,-81.4295625,17z/data=!3m2!4b1!5s0x88e77c001b07080b:0x4539030512bdd316!4m5!3m4!1s0x88e77c001ae2c4f1:0xd02a13eb58c829bf!8m2!3d28.4948024!4d-81.4273738"
BJ's Wholesale ,820 Market Street,Westminster,MD,21157,-76.96578,39.56531,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.5649247,-76.9674198,17z/data=!3m2!4b1!5s0x89c8387d0a3a1993:0xcc13b5492671712b!4m5!3m4!1s0x89c83863103e5429:0x669e291f4e1a4f2f!8m2!3d39.5649247!4d-76.9652311"
BJ's Wholesale ,16520 Ball Park Road,Bowie,MD,20716,-76.71234,38.94507,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@38.9450866,-76.7146743,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7ec1ee12fa847:0xd986b42170790af6!8m2!3d38.9450866!4d-76.7124856"
BJ's Wholesale ,4270 W. State Road 46,Sanford,FL,32771,-81.32627,28.81292,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@28.8128261,-81.3283774,17z/data=!3m1!4b1!4m5!3m4!1s0x88e7128a2330733f:0x7ff12a463334f78c!8m2!3d28.8128261!4d-81.3261887"
BJ's Wholesale ,7905 Lyles Lane Nw,Concord,NC,28027,-80.71337,35.36429,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@35.3642908,-80.7154796,17z/data=!3m2!4b1!5s0x88541b5c543f9447:0x7b3102d9ffa49270!4m5!3m4!1s0x88541b5c69400233:0x81eb24a96b305e84!8m2!3d35.3642908!4d-80.7132909"
BJ's Wholesale ,12190 Lake Underhill Road,Orlando,FL,32825,-81.20777,28.54494,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@28.5451515,-81.2099654,17z/data=!3m1!4b1!4m5!3m4!1s0x88e767b4aa4648e1:0xe9b247a5fd40aac!8m2!3d28.5451515!4d-81.2077767"
BJ's Wholesale ,100 Mill Road,Freeport,NY,11520,-73.5698,40.65145,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.6513707,-73.5723291,17z/data=!3m1!4b1!4m5!3m4!1s0x89c27bf7590137d5:0x1d87c0ff4189be53!8m2!3d40.6513707!4d-73.5701404"
BJ's Wholesale ,339 Gateway Drive,Brooklyn,NY,11239,-73.87403,40.65091,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.6508722,-73.8755123,17z/data=!3m2!4b1!5s0x89c25d0e14f924a3:0x8b9ce423cabf614b!4m5!3m4!1s0x89c25d0e2b84c33f:0xf232765679b35b75!8m2!3d40.6508722!4d-73.8733236"
BJ's Wholesale ,7260 Bell Creek Road,Mechanicsville,VA,23111,-77.35093,37.60256,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@37.602133,-77.3526307,17z/data=!3m1!4b1!4m5!3m4!1s0x89b11848ed061833:0xb341aff8b5cc1ad7!8m2!3d37.602133!4d-77.350442"
BJ's Wholesale ,900 Marketplace Blvd.,Hamilton,NJ,8691,-74.63415,40.19726,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.1972515,-74.6363527,17z/data=!3m2!4b1!5s0x89c15e5980f81d85:0x1e02eb31e4a13c26!4m5!3m4!1s0x89c15e58ab0e7955:0x9662ac6b6df2f7f1!8m2!3d40.1972515!4d-74.634164"
BJ's Wholesale ,5183 Transit Road,Williamsville,NY,14221,-78.69383,42.98734,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@42.9871689,-78.6962902,17z/data=!3m1!4b1!4m5!3m4!1s0x89d375cee6ef59e9:0x962a6ba032ffaa51!8m2!3d42.9871689!4d-78.6941015"
BJ's Wholesale ,66-26 Metropolitan Avenue,Middle Village,NY,11379,-73.89253,40.71132,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.7119427,-73.893951,17z/data=!3m1!4b1!4m5!3m4!1s0x89c25e87aa661cb5:0xcfc08832f7cad6d7!8m2!3d40.7119427!4d-73.8917623"
BJ's Wholesale ,1725 Market Place Blvd,Cumming,GA,30041,-84.13237,34.19062,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@34.1905741,-84.1340125,17z/data=!3m1!4b1!4m5!3m4!1s0x88f59acd4956d9a1:0x16fe88f7d378830f!8m2!3d34.1905741!4d-84.1318238"
BJ's Wholesale ,105 Long Drive,Woodstock,GA,30189,-84.54368,34.08058,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@34.0807944,-84.5454589,17z/data=!3m1!4b1!4m5!3m4!1s0x88f56ba1dc7c6081:0xd016e636e928d264!8m2!3d34.0807944!4d-84.5432702"
BJ's Wholesale ,331 Newnan Crossing Bypass,Newnan,GA,30265,-84.75984,33.38975,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@33.3901443,-84.7622935,17z/data=!3m2!4b1!5s0x88f4c63c8353da5d:0x8e80f70b30f58f93!4m5!3m4!1s0x88f4c63b5593990b:0xe359ae74711992db!8m2!3d33.3901443!4d-84.7601048"
BJ's Wholesale ,232 Larkin Drive,Monroe,NY,10950,-74.15208,41.31932,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.319416,-74.1542167,17z/data=!3m2!4b1!5s0x89c2d7175d1fceb1:0x10a7fc96cdcc65dc!4m5!3m4!1s0x89c2d71763f8d7dd:0xab37e2a781421bb7!8m2!3d41.319416!4d-74.152028"
BJ's Wholesale ,1800 Dogwood Drive Se,Conyers,GA,30013,-83.98395,33.64238,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@33.642296,-83.9862487,17z/data=!3m1!4b1!4m5!3m4!1s0x88f44b2fd2b2411b:0x7097f9bc7252eeba!8m2!3d33.642296!4d-83.98406"
BJ's Wholesale ,255 Shenstone Blvd.,Garner,NC,27529,-78.57846,35.69141,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@35.6913818,-78.5807049,17z/data=!3m2!4b1!5s0x89ac60c609fe4a53:0x7edf0a3a61c1f5d5!4m5!3m4!1s0x89ac60c68c262a5d:0x2be3ba716cb431cc!8m2!3d35.6913818!4d-78.5785162"
BJ's Wholesale ,3585 North Commerce Drive,East Point,GA,30344,-84.50526,33.65925,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@33.658956,-84.5069037,17z/data=!3m2!4b1!5s0x88f4e213f4a97ad3:0x49baf936ff95fa6d!4m5!3m4!1s0x88f4e214564e071f:0x8e2c7ce2028d5f80!8m2!3d33.658956!4d-84.504715"
BJ's Wholesale ,152 Route 73,Voorhees,NJ,8043,-74.92282,39.83526,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.835742,-74.9253867,17z/data=!3m2!4b1!5s0x89c132f7ba67b16f:0xacd7f7390e9ad707!4m5!3m4!1s0x89c132f73c81611d:0xa2e7c84081bdbbfc!8m2!3d39.835742!4d-74.923198"
BJ's Wholesale ,1100 West Osceola Parkway,Kissimmee,FL,34741,-81.41448,28.33932,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@28.339482,-81.4163247,17z/data=!3m1!4b1!4m5!3m4!1s0x88dd86c5b5468a37:0xcb62cf229f6cb976!8m2!3d28.339482!4d-81.414136"
BJ's Wholesale ,3849 S. Delsea Drive  Suite 2500,Vineland,NJ,8360,-75.03236,39.43003,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.429984,-75.0345078,17z/data=!3m2!4b1!5s0x89c73393d3255617:0x31916e1a59ac2f56!4m5!3m4!1s0x89c733ecf75a77b1:0x8547b46f9217d5d1!8m2!3d39.429984!4d-75.0323191"
BJ's Wholesale ,2085 Bay Street,Taunton,MA,2780,-71.1162,41.95982,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.9595391,-71.1185005,17z/data=!3m1!4b1!4m5!3m4!1s0x89e48b95bc7bb8d3:0x8da0f43495ea6cdb!8m2!3d41.9595391!4d-71.1163118"
BJ's Wholesale ,3635 Hempstead Turnpike,Levittown,NY,11756,-73.50083,40.72655,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.7268726,-73.503468,17z/data=!3m2!4b1!5s0x89c280786039ba21:0x5ad306cba3678bc1!4m5!3m4!1s0x89c28078714590cf:0xc21c8f89d06311c1!8m2!3d40.7268726!4d-73.5012793"
BJ's Wholesale ,2300 A Rear Oregon Avenue,Philadelphia,PA,19145,-75.18809,39.91556,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.916083,-75.1904667,17z/data=!3m2!4b1!5s0x89c6c5da69c166d3:0x7edf0a3a06017665!4m5!3m4!1s0x89c6c5da14fc45b9:0x28b72e8e67d8edf0!8m2!3d39.916083!4d-75.188278"
BJ's Wholesale ,125 Green Acres Road,Valley Stream,NY,11581,-73.72155,40.66083,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.6608865,-73.7243364,17z/data=!3m2!4b1!5s0x89c2646afe1656b5:0x7edf0a3ac77fbb0c!4m5!3m4!1s0x89c2646afd59ec51:0x6c54a2068f578c4c!8m2!3d40.6608865!4d-73.7221477"
BJ's Wholesale ,200 Easton Road,Warrington,PA,18976,-75.14155,40.21768,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.2179028,-75.1437029,17z/data=!3m1!4b1!4m5!3m4!1s0x89c6af42578bbf7d:0xa1f129c15e21d898!8m2!3d40.2179028!4d-75.1415142"
BJ's Wholesale ,400 Jay Scutti Blvd,Rochester,NY,14623,-77.63083,43.09108,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@43.0910883,-77.633202,17z/data=!3m1!4b1!4m5!3m4!1s0x89d14b6d526d9609:0x9fa4a361a1edf227!8m2!3d43.0910883!4d-77.6310133"
BJ's Wholesale ,1929 NE Pine Island Road,Cape Coral,FL,33909,-81.93234,26.67366,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@26.673298,-81.9347977,17z/data=!3m1!4b1!4m5!3m4!1s0x88db43e7fccf5fdb:0xd46aa5d3bab76d7f!8m2!3d26.673298!4d-81.932609"
BJ's Wholesale ,650 SE 8th St,Homestead,FL,33034,-80.46783,25.46114,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@25.461519,-80.4701516,17z/data=!3m1!4b1!4m5!3m4!1s0x88d9e7451c58a1f3:0x33669ee1a8d48ab7!8m2!3d25.461519!4d-80.4679629"
BJ's Wholesale ,8046 Philips Hwy. (Us Rte. 1),Jacksonville,FL,32256,-81.58961,30.22382,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@30.224232,-81.5916997,17z/data=!3m1!4b1!4m5!3m4!1s0x88e5ca3a4741c6b1:0x10b53538eb9ae154!8m2!3d30.224232!4d-81.589511"
BJ's Wholesale ,1007 U.S. Highway 9,Old Bridge,NJ,8859,-74.29544,40.45111,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.4515093,-74.2979883,17z/data=!3m1!4b1!4m5!3m4!1s0x89c3cbee568c2d73:0xc3ea2bbb06500cd7!8m2!3d40.4515093!4d-74.2957996"
BJ's Wholesale ,1046 North Colony Road,Wallingford,CT,6492,-72.80729,41.49477,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.4941665,-72.8094973,17z/data=!3m1!4b1!4m5!3m4!1s0x89e7c959eef68c47:0x3d83f7091dcc4461!8m2!3d41.4941665!4d-72.8073086"
BJ's Wholesale ,17250 Nw 57th Ave.,Hialeah,FL,33015,-80.29593,25.92953,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@25.9295414,-80.2981285,17z/data=!3m2!4b1!5s0x88d9a54171fd2043:0xea55fe529837448b!4m5!3m4!1s0x88d9a56a439f152f:0x64350362d8dd7635!8m2!3d25.9295414!4d-80.2959398"
BJ's Wholesale ,21 Ward St,Revere,MA,2151,-71.00541,42.4244,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@42.4239217,-71.0077221,17z/data=!3m1!4b1!4m5!3m4!1s0x89e3720422ccc013:0x5cd259e9e4c18d6b!8m2!3d42.4239217!4d-71.0055334"
BJ's Wholesale ,610 Exterior Street,Bronx,NY,10451,-73.92988,40.82164,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.8214274,-73.9323406,17z/data=!3m2!4b1!5s0x89c2f5d3f9946ef3:0x7edf0a3a1df80340!4m5!3m4!1s0x89c2f5d6acc80945:0xadbea40b5db5af89!8m2!3d40.8214274!4d-73.9301519"
BJ's Wholesale ,6301 Triangle Plantation Dr,Raleigh,NC,27616,-78.58395,35.87376,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@35.8731678,-78.5861814,17z/data=!3m1!4b1!4m5!3m4!1s0x89ac59eb90aba8d3:0xbb1473386d7f1b0c!8m2!3d35.8731678!4d-78.5839927"
BJ's Wholesale ,100 Pencader Plaza,Newark,DE,19713,-75.73674,39.65819,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.736443"
BJ's Wholesale ,16200 Sw 88th St.,Miami,FL,33196,-80.45849,25.68263,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@25.6826851,-80.4606902,17z/data=!3m1!4b1!4m5!3m4!1s0x88d9ea80ee3abdd1:0x141b287fa77587f2!8m2!3d25.6826851!4d-80.4585015"
BJ's Wholesale ,5820 E. Virginia Beach Blvd,Norfolk,VA,23502,-76.20606,36.85717,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@36.857095,-76.2076587,17z/data=!3m1!4b1!4m5!3m4!1s0x89ba96415e8f3483:0xf11ade025657afcd!8m2!3d36.857095!4d-76.20547"
BJ's Wholesale ,5100 NW 9th Ave,Ft Lauderdale,FL,33309,-80.15363,26.19012,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@26.190119,-80.1558737,17z/data=!3m1!4b1!4m5!3m4!1s0x88d903c546b56fd5:0x56ca139e4db8d96e!8m2!3d26.190119!4d-80.153685"
BJ's Wholesale ,6290 Commerce Palms Drive,Tampa,FL,33647,-82.37389,28.1159,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@28.1160146,-82.3764404,17z/data=!3m2!4b1!5s0x88c2b7918010fff3:0xae824e4c462a18dd!4m5!3m4!1s0x88c2b78d8f560eab:0x55e5256b7c900e3f!8m2!3d28.1160146!4d-82.3742517"
BJ's Wholesale ,1046 Tolland Turnpike,Manchester,CT,6042,-72.549,41.79486,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.54819"
BJ's Wholesale ,300 Bellwood Drive,Greece,NY,14606,-77.68686,43.18116,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@43.1813742,-77.6887309,17z/data=!3m1!4b1!4m5!3m4!1s0x89d6b3b86a72e3f9:0x5d913a07032b3332!8m2!3d43.1813742!4d-77.6865422"
BJ's Wholesale ,2000 Power Plant Parkway,Hampton,VA,23666,-76.39481,37.03726,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@37.036716,-76.3967137,17z/data=!3m1!4b1!4m5!3m4!1s0x89ba833b11b1a7fd:0x58f5420157efe8a6!8m2!3d37.036716!4d-76.394525"
BJ's Wholesale ,7651 W. Waters Avenue,Tampa,FL,33615,-82.56548,28.02754,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@28.0272696,-82.5673263,17z/data=!3m1!4b1!4m5!3m4!1s0x88c2ea0b3a8a65c9:0x9a56b0578dda140f!8m2!3d28.0272696!4d-82.5651376"
BJ's Wholesale ,25 Shelley Road,Haverhill,MA,1835,-71.11684,42.75712,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@42.7571421,-71.1189362,17z/data=!3m1!4b1!4m5!3m4!1s0x89e30140e439b76b:0xb60852e96112b37!8m2!3d42.7571421!4d-71.1167475"
BJ's Wholesale ,2100 88th Street,North Bergen,NJ,7047,-74.01624,40.81307,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.812991,-74.0183171,17z/data=!3m2!4b1!5s0x89c2f7ee885930ef:0x6ccc4ca82cc9202e!4m5!3m4!1s0x89c2f7eef2caf7ff:0xd3ef7e190ec40127!8m2!3d40.812991!4d-74.0161284"
BJ's Wholesale ,9372 Ben C Pratt Six Mile Cypress Pkwy,Fort Myers,FL,33966,-81.81364,26.60656,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@26.6064799,-81.8157999,17z/data=!3m1!4b1!4m5!3m4!1s0x88db6b0874d32c3b:0x23763a7d31b87a15!8m2!3d26.6064799!4d-81.8136112"
BJ's Wholesale ,321 Martin Truex Jr. Blvd,Manahawkin,NJ,8050,-74.27753,39.70135,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.7013686,-74.2795783,17z/data=!3m1!4b1!4m5!3m4!1s0x89c1063830274bc9:0x706ff7c5c1f3c375!8m2!3d39.7013686!4d-74.2773896"
BJ's Wholesale ,955 Ferry Blvd,Stratford,CT,6614,-73.11275,41.20277,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.2028133,-73.1149976,17z/data=!3m2!4b1!5s0x89e80c95d0268153:0x8c7ea8ff506a2819!4m5!3m4!1s0x89e80c94fb29b247:0xc1c6929c37c652be!8m2!3d41.2028133!4d-73.1128089"
BJ's Wholesale ,1752 Shore Pkwy,Brooklyn,NY,11214,-73.99901,40.59175,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.59222,-74.0002331,17z/data=!3m1!4b1!4m5!3m4!1s0x89c245a44c619dff:0x64c78fddcd50d81d!8m2!3d40.59222!4d-73.9980444"
BJ's Wholesale ,26676 Centerview Drive,Millsboro,DE,19966,-75.2895,38.57223,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@38.572134,-75.2915317,17z/data=!3m2!4b1!5s0x89b8c3227d1f9177:0xbc7d13f4d3624bb0!4m5!3m4!1s0x89b8c3223c9b6279:0xef23cbc60f8e3c16!8m2!3d38.572134!4d-75.289343"
BJ's Wholesale ,1320 Starling Drive,Richmond,VA,23229,-77.57173,37.60265,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@37.6031264,-77.5736838,17z/data=!3m1!4b1!4m5!3m4!1s0x89b16b3059cdf8fd:0xaadfbc031fff4637!8m2!3d37.6031264!4d-77.5714951"
BJ's Wholesale ,2577 South Highway 27,Clermont,FL,34711,-81.73238,28.53307,"https://www.google.com/maps/search/BJ's+Wholesale++2577+South+Highway+27+Clermont+FL+34711+/@28.5332989,-81.735169,17z/data=!3m1!4b1"
BJ's Wholesale ,200-C Mill Rd,Oaks,PA,19456,-75.45699,40.12776,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.1278245,-75.4591685,17z/data=!3m1!4b1!4m5!3m4!1s0x89c69142fb2de645:0x363d2111c9977d52!8m2!3d40.1278245!4d-75.4569798"
BJ's Wholesale ,825 Pelham Pkwy,Pelham Manor,NY,10803,-73.8178,40.89423,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.8944383,-73.8205783,17z/data=!3m2!4b1!5s0x89c28d1f5395bd4d:0x515ad5468cc39814!4m5!3m4!1s0x89c28d18c10840d3:0x727d9ccbc048d60b!8m2!3d40.8944383!4d-73.8183896"
BJ's Wholesale ,75 Spring St,Southington,CT,6489,-72.8784,41.63494,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.635047,-72.8802917,17z/data=!3m1!4b1!4m5!3m4!1s0x89e7b738a90f7499:0x6cb6fef5c5d8ca28!8m2!3d41.635047!4d-72.878103"
BJ's Wholesale ,900 Remsen Ave,Brooklyn,NY,11236,-73.91437,40.64517,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.6453092,-73.9167373,17z/data=!3m2!4b1!5s0x89c25cbfc7ff75cb:0x7edf0a3a6d3a67c5!4m5!3m4!1s0x89c25cbff011c9a5:0x8c71eae81f82d8be!8m2!3d40.6453092!4d-73.9145486"
BJ's Wholesale ,66 Seyon St,Waltham,MA,2453,-71.21495,42.36911,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@42.369074,-71.2171426,17z/data=!3m1!4b1!4m5!3m4!1s0x89e382c7935be053:0xc87110c33fb8a9a0!8m2!3d42.369074!4d-71.2149539"
BJ's Wholesale ,131-07 40th Road - Suite A100,Queens,NY,11354,-73.83697,40.75626,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.7566576,-73.8391811,17z/data=!3m2!4b1!5s0x89c2600c6fe64a21:0x6240f16e98d624fc!4m5!3m4!1s0x89c2600c43b3cb29:0x807c61698e7753ba!8m2!3d40.7566576!4d-73.8369924"
BJ's Wholesale ,1781 Ritchie Station Ct,Capitol Heights,MD,20743,-76.85342,38.86532,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@38.8652555,-76.8555294,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7bf33024f1819:0x728cd4e6e76460cd!8m2!3d38.8652555!4d-76.8533407"
BJ's Wholesale ,200 Stonehill Dr,Johnston,RI,2919,-71.50771,41.81795,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.8179702,-71.5098333,17z/data=!3m1!4b1!4m5!3m4!1s0x89e44627392d4b59:0x2bb2848d65a16f3!8m2!3d41.8179702!4d-71.5076446"
BJ's Wholesale ,1 Highland Commons West,Hudson,MA,1503,-71.60092,42.39622,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@42.3958205,-71.6028887,17z/data=!3m2!4b1!5s0x89e3f31766fe9529:0x82ed33095c591a31!4m5!3m4!1s0x89e3f3251e138375:0xe57ec1d877201576!8m2!3d42.3958205!4d-71.6007"
BJ's Wholesale ,2451 Route 1 South,North Brunswick,NJ,8902,-74.50701,40.44031,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@40.4406911,-74.5091488,17z/data=!3m1!4b1!4m5!3m4!1s0x89c3c388affebff3:0x101c3238aaaf3703!8m2!3d40.4406911!4d-74.5069601"
